10,1,960358
10,6,911004
10,11,1111574
10,16,1161656
10,21,1256044
10,26,1077445
10,31,1097859
10,36,1079808
10,41,1136261
10,46,1300441
10,51,1179267
10,56,1036734
10,61,1031953
10,66,1157209
10,71,1078356
10,76,1189458
10,81,1077389
10,86,1013742
10,91,974117
10,96,1041741
15,1,638107
15,6,756423
15,11,1261267
15,16,1325823
15,21,1308885
15,26,1432426
15,31,1389726
15,36,1432982
15,41,1462270
15,46,1420580
15,51,1252228
15,56,1309688
15,61,1394503
15,66,1376105
15,71,1336123
15,76,1356201
15,81,1291354
15,86,1291704
15,91,1373767
15,96,1275123
18,1,682269
18,6,548646
18,11,1356396
18,16,1203962
18,21,1599162
18,26,1357513
18,31,1467558
18,36,1545216
18,41,1705313
18,46,1591086
18,51,1342540
18,56,1416520
18,61,1459242
18,66,1504697
18,71,1490553
18,76,1380013
18,81,1385580
18,86,1293054
18,91,1316412
18,96,1492744
20,1,576954
20,6,584569
20,11,1125703
20,16,22221
20,21,1461391
20,26,1621474
20,31,1437137
20,36,1717450
20,41,1518820
20,46,1510996
20,51,1396908
20,56,1697666
20,61,1407112
20,66,1499447
20,71,1490235
20,76,1437153
20,81,1205234
20,86,1388829
20,91,1388027
20,96,1606445
25,1,692411
25,6,638424
25,11,998706
25,16,964142
25,21,1307446
25,26,1145670
25,31,1377295
25,36,1391324
25,41,1497842
25,46,1280275
25,51,1342244
25,56,1279031
25,61,1735074
25,66,1435827
25,71,1332870
25,76,1290284
25,81,1385426
25,86,1352119
25,91,1301428
25,96,1223302
30,1,698258
30,6,739412
30,11,914474
30,16,817526
30,21,1306036
30,26,1140689
30,31,1053198
30,36,29016
30,41,1090189
30,46,1106793
30,51,1227473
30,56,954817
30,61,1063011
30,66,1098292
30,71,1093899
30,76,1039187
30,81,1431185
30,86,1052669
30,91,1294437
30,96,1255400
35,1,782492
35,6,790192
35,11,569854
35,16,625642
35,21,999244
35,26,1007639
35,31,1130926
35,36,1154870
35,41,961078
35,46,1029140
35,51,909100
35,56,962102
35,61,1256432
35,66,875856
35,71,887503
35,76,986114
35,81,972572
35,86,999677
35,91,1222422
35,96,973306
50,1,38009
50,6,957631
50,11,672582
50,16,740237
50,21,879035
50,26,879430
50,31,880051
50,36,802369
50,41,954624
50,46,1013499
50,51,1135684
50,56,1184994
50,61,1174661
50,66,1041330
50,71,938810
50,76,837098
50,81,1102993
50,86,1130109
50,91,1070737
50,96,987315
80,1,1135248
80,6,1046775
80,11,760258
80,16,837643
80,21,620905
80,26,662094
80,31,593161
80,36,644979
80,41,755975
80,46,810572
80,51,810266
80,56,861482
80,61,851224
80,66,840585
80,71,862058
80,76,864706
80,81,883416
80,86,993586
80,91,951526
80,96,892224
